2017/6/15,7.12,7.23,7.07,7.19,54237.41,7.068,7.005,7.015
2017/6/14,7.12,7.13,7.06,7.09,41265.65,7.032,6.951,7.02
2017/6/13,6.93,7.16,6.9,7.13,76540.64,7.028,6.927,7.02
2017/6/12,6.96,7.05,6.91,6.93,35799.01,6.988,6.909,7.022
2017/6/9,6.99,7.01,6.92,7,37188.94,6.978,6.909,7.034
2017/6/8,7.05,7.07,6.96,7.01,48255,6.942,6.89,7.048
2017/6/7,6.91,7.08,6.91,7.07,46073.31,6.87,6.87,7.071
2017/6/6,6.9,6.95,6.84,6.93,25062.75,6.826,6.883,7.086
2017/6/5,6.82,6.92,6.82,6.88,29957.53,6.83,6.926,7.124
2017/6/2,6.65,6.85,6.62,6.82,33108.34,6.84,6.967,7.161
2017/6/1,6.8,6.91,6.64,6.65,31876.99,6.838,7.025,7.211
2017/5/31,7,7.06,6.83,6.85,38125.47,6.87,7.089,7.261
2017/5/26,6.93,7,6.89,6.95,34046.86,6.94,7.112,7.299
2017/5/25,6.81,6.96,6.69,6.93,48781.72,7.022,7.134,7.327
2017/5/24,6.75,6.9,6.63,6.81,44394.47,7.094,7.159,7.353
2017/5/23,7.16,7.19,6.81,6.81,62056.29,7.212,7.205,7.382
2017/5/22,7.4,7.54,7.18,7.2,61454,7.308,7.272,7.409
2017/5/19,7.34,7.42,7.31,7.36,38987.85,7.284,7.288,7.439
2017/5/18,7.31,7.41,7.24,7.29,54808.56,7.246,7.321,7.454
2017/5/17,7.28,7.45,7.23,7.4,63021.71,7.224,7.355,7.483
2017/5/16,7.06,7.32,6.97,7.29,59422.38,7.198,7.397,7.527
2017/5/15,7.2,7.22,7.07,7.08,37807.15,7.236,7.433,7.596
2017/5/12,7.15,7.25,7.05,7.17,38600.72,7.292,7.486,7.684
2017/5/11,7.18,7.28,6.95,7.18,70470.24,7.396,7.519,7.77
2017/5/10,7.5,7.53,7.27,7.27,41940,7.486,7.546,7.866
2017/5/9,7.34,7.56,7.3,7.48,47270.99,7.596,7.558,7.953
2017/5/8,7.5,7.64,7.35,7.36,60242,7.63,7.545,8.024
2017/5/5,7.55,8.2,7.33,7.69,107911.05,7.68,7.59,8.113
2017/5/4,7.69,7.79,7.63,7.63,63686.53,7.642,7.586,8.187
2017/5/3,7.63,7.83,7.59,7.82,59845.38,7.606,7.611,8.265
2017/5/2,7.61,7.72,7.58,7.65,44276.88,7.52,7.657,8.323
2017/4/28,7.46,7.68,7.41,7.61,55292.98,7.46,7.758,8.385
2017/4/27,7.43,7.53,7.16,7.5,60596.76,7.5,7.881,8.465
2017/4/26,7.39,7.5,7.38,7.45,43558.14,7.53,8.02,8.548
2017/4/25,7.35,7.53,7.33,7.39,48588.4,7.616,8.186,8.637
2017/4/24,7.73,7.73,7.35,7.35,74959.48,7.794,8.348,8.737
2017/4/21,7.71,7.88,7.61,7.81,104925.44,8.056,8.502,8.835
2017/4/20,7.86,7.96,7.56,7.65,111396.32,8.262,8.636,8.908
2017/4/19,8.21,8.27,7.8,7.88,106851.6,8.51,8.787,8.997
2017/4/18,8.62,8.71,8.22,8.28,77612.32,8.756,8.918,9.087
2017/4/17,8.79,8.88,8.58,8.66,78837.49,8.902,8.988,9.156
2017/4/14,8.96,9.01,8.81,8.84,75386.46,8.948,9.012,9.222
2017/4/13,9.09,9.13,8.89,8.89,96346.37,9.01,9.048,9.277
2017/4/12,9.01,9.17,8.93,9.11,67093.3,9.064,9.076,9.324
2017/4/11,8.86,9.02,8.83,9.01,61029.29,9.08,9.087,9.358
2017/4/10,9.12,9.12,8.8,8.89,79018.78,9.074,9.125,9.389
2017/4/7,9.12,9.19,8.98,9.15,66720.43,9.076,9.167,9.427
2017/4/6,9.16,9.22,9.13,9.16,44181.89,9.086,9.179,9.457
2017/4/5,8.98,9.2,8.95,9.19,63032.93,9.088,9.207,9.494
2017/3/31,8.91,9,8.86,8.98,47983,9.094,9.256,9.528
2017/3/30,9.17,9.17,8.84,8.9,91256.66,9.176,9.323,9.569
2017/3/29,9.2,9.26,9.06,9.2,67814.1,9.258,9.431,9.63
2017/3/28,9.21,9.27,9.15,9.17,44915.05,9.272,9.505,9.676
2017/3/27,9.36,9.36,9.19,9.22,71067.64,9.326,9.572,9.727
2017/3/24,9.29,9.4,9.17,9.39,70606.3,9.418,9.629,9.769
2017/3/23,9.27,9.36,9.12,9.31,68372.42,9.47,9.652,9.803
2017/3/22,9.4,9.43,9.18,9.27,97853.22,9.604,9.687,9.871
2017/3/21,9.65,9.68,9.43,9.44,78455.72,9.738,9.734,9.933
2017/3/20,9.63,9.72,9.57,9.68,75291.01,9.818,9.78,9.983
2017/3/17,9.92,9.97,9.63,9.65,118814.23,9.84,9.799,10.014
2017/3/16,10,10.04,9.84,9.98,111524.59,9.834,9.815,10.026
2017/3/15,9.9,10.03,9.84,9.94,119907.56,9.77,9.828,10.025
2017/3/14,9.82,9.92,9.72,9.84,92625.88,9.73,9.846,10.02
2017/3/13,9.52,9.82,9.52,9.79,75182.28,9.742,9.882,10.038
2017/3/10,9.7,9.74,9.6,9.62,54154.01,9.758,9.908,10.053
2017/3/9,9.68,9.73,9.57,9.66,68595.82,9.796,9.954,10.086
2017/3/8,9.9,9.92,9.62,9.74,108289.55,9.886,10.055,10.077
2017/3/7,9.82,9.91,9.78,9.9,75173.82,9.962,10.131,10.059
2017/3/6,9.74,9.9,9.74,9.87,82185.59,10.022,10.186,10.025
2017/3/3,9.9,9.95,9.71,9.81,169050.92,10.058,10.228,9.986
2017/3/2,10.17,10.34,10.08,10.11,193643.38,10.112,10.237,9.948
2017/3/1,10.12,10.25,9.99,10.12,172464.64,10.224,10.222,9.925
2017/2/28,10.1,10.38,9.96,10.2,196730.44,10.3,10.193,9.882
2017/2/27,10.14,10.28,10.02,10.05,152046.34,10.35,10.194,9.826
2017/2/24,10.33,10.38,9.96,10.08,313358.81,10.398,10.197,9.786
2017/2/23,10.51,11.33,10.5,10.67,474687.44,10.362,10.217,9.739
2017/2/22,10.38,10.6,10.31,10.5,230663.78,10.22,10.099,9.656
2017/2/21,10.5,10.98,10.26,10.45,340128.25,10.086,9.986,9.574
2017/2/20,9.82,10.42,9.79,10.29,230380.8,10.038,9.863,9.504
2017/2/17,9.95,9.98,9.75,9.9,140046.12,9.996,9.744,9.443
2017/2/16,9.82,10.16,9.76,9.96,218342.56,10.072,9.658,9.401
2017/2/15,10.04,10.08,9.74,9.83,237931.56,9.978,9.628,9.37
2017/2/14,10.03,10.32,9.97,10.21,249436.05,9.886,9.571,9.362
2017/2/13,10.18,10.32,9.91,10.08,258530.08,9.688,9.457,9.339
2017/2/10,9.47,10.44,9.38,10.28,413953.62,9.492,9.374,9.344
2017/2/9,9.34,9.6,9.3,9.49,111573.34,9.244,9.261,9.327
2017/2/8,9.22,9.38,9.13,9.37,105352.41,9.278,9.212,9.347
2017/2/7,9.1,9.23,9.04,9.22,77491.83,9.256,9.161,9.369
2017/2/6,9.04,9.11,8.9,9.1,67530.91,9.226,9.144,9.402
2017/2/3,9.27,9.27,9.04,9.04,75935.68,9.256,9.141,9.439
2017/2/2,9.3,9.66,9.3,9.66,12,9.278,9.143,9.46
2017/1/26,9.04,9.3,9.04,9.26,100457.38,9.146,9.112,9.449
2017/1/25,9.02,9.14,8.91,9.07,95270.11,9.066,9.153,9.46
2017/1/24,9.2,9.49,9.09,9.25,103245.98,9.062,9.221,9.484
2017/1/23,9,9.36,8.96,9.15,88603.84,9.026,9.314,9.5
2017/1/20,8.91,9.07,8.84,9,70969.53,9.008,9.393,9.525
2017/1/19,9,9.05,8.86,8.86,78825.4,9.078,9.482,9.565
2017/1/18,8.99,9.22,8.94,9.05,77514.91,9.24,9.576,9.624
2017/1/17,9.03,9.09,8.65,9.07,130168.2,9.38,9.659,9.676
2017/1/16,9.4,9.75,8.58,9.06,177911.41,9.602,9.737,9.737
2017/1/13,9.65,9.78,9.29,9.35,106023.75,9.778,9.812,9.812
2017/1/12,9.75,9.85,9.57,9.67,105833.17,9.886,9.87,9.87
2017/1/11,10.1,10.24,9.73,9.75,176198.08,9.912,9.899,9.899
2017/1/10,9.92,10.68,9.76,10.18,265576.06,9.938,9.923,9.923
2017/1/9,9.8,10.05,9.75,9.94,125458.4,9.872,9.872,9.872
2017/1/6,9.79,9.96,9.61,9.89,129010.89,9.855,9.855,9.855
2017/1/5,9.8,10.08,9.75,9.8,147161.06,9.843,9.843,9.843
2017/1/4,9.8,9.94,9.71,9.88,164221.67,9.865,9.865,9.865
2017/1/3,9.4,9.85,9.39,9.85,201793.69,9.85,9.85,9.85
